,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
0,Gnar,Udyr,Malzahar,Caitlyn,Leona,Yone,Skarner,Sylas,MissFortune,Amumu,TOP,SILVER,"['Ahri', 'Gnar', 'Malzahar']",36,37,0.493150685,FALSE,FALSE,FALSE,FALSE
1,Udyr,Gnar,Malzahar,Caitlyn,Leona,Yone,Skarner,Sylas,MissFortune,Amumu,JUNGLE,GOLD,"['Zac', 'Udyr', 'Vi']",40,42,0.487804878,FALSE,FALSE,FALSE,FALSE
2,Malzahar,Gnar,Udyr,Caitlyn,Leona,Yone,Skarner,Sylas,MissFortune,Amumu,MIDDLE,SILVER,"['Velkoz', 'Annie', 'Veigar']",119,115,0.508547009,FALSE,FALSE,FALSE,FALSE
3,Caitlyn,Gnar,Udyr,Malzahar,Leona,Yone,Skarner,Sylas,MissFortune,Amumu,BOTTOM,GOLD,"['Fizz', 'Vex', 'Ziggs']",28,28,0.5,FALSE,FALSE,FALSE,FALSE
4,Leona,Gnar,Udyr,Malzahar,Caitlyn,Yone,Skarner,Sylas,MissFortune,Amumu,UTILITY,,"['Leona', 'Taric', 'Nautilus']",,,,,,,FALSE
0,Rengar,Gragas,Ivern,Yone,Riven,AurelionSol,Hecarim,Malphite,Xayah,Rakan,BOTTOM,PLATINUM,"['Viego', 'Graves', 'Ekko']",237,243,0.49375,FALSE,TRUE,FALSE,FALSE
1,Gragas,Rengar,Ivern,Yone,Riven,AurelionSol,Hecarim,Malphite,Xayah,Rakan,JUNGLE,DIAMOND,"['Zed', 'Darius', 'Rengar']",52,45,0.536082474,FALSE,FALSE,FALSE,FALSE
2,Ivern,Rengar,Gragas,Yone,Riven,AurelionSol,Hecarim,Malphite,Xayah,Rakan,UTILITY,GOLD,"['Taliyah', 'Twitch', 'Amumu']",13,9,0.590909091,FALSE,FALSE,FALSE,FALSE
3,Yone,Rengar,Gragas,Ivern,Riven,AurelionSol,Hecarim,Malphite,Xayah,Rakan,MIDDLE,PLATINUM,"['Vladimir', 'Yasuo', 'Shaco']",60,79,0.431654676,FALSE,FALSE,FALSE,FALSE
4,Riven,Rengar,Gragas,Ivern,Yone,AurelionSol,Hecarim,Malphite,Xayah,Rakan,TOP,GOLD,"['Draven', 'Yasuo', 'Ekko']",6,9,0.4,FALSE,FALSE,FALSE,FALSE
0,Udyr,Nautilus,Shen,Aphelios,Corki,Maokai,Zeri,Milio,Anivia,Singed,JUNGLE,PLATINUM,"['MasterYi', 'Udyr', 'LeeSin']",11,5,0.6875,FALSE,FALSE,TRUE,TRUE
1,Nautilus,Udyr,Shen,Aphelios,Corki,Maokai,Zeri,Milio,Anivia,Singed,UTILITY,PLATINUM,"['Rakan', 'Nautilus', 'Zilean']",21,15,0.583333333,FALSE,FALSE,FALSE,TRUE
2,Shen,Udyr,Nautilus,Aphelios,Corki,Maokai,Zeri,Milio,Anivia,Singed,TOP,PLATINUM,"['Shen', 'Bard', 'Zed']",236,216,0.522123894,TRUE,FALSE,FALSE,TRUE
3,Aphelios,Udyr,Nautilus,Shen,Corki,Maokai,Zeri,Milio,Anivia,Singed,BOTTOM,SILVER,"['Rakan', 'Viego', 'Aphelios']",36,64,0.36,FALSE,FALSE,FALSE,TRUE
4,Corki,Udyr,Nautilus,Shen,Aphelios,Maokai,Zeri,Milio,Anivia,Singed,MIDDLE,PLATINUM,"['Qiyana', 'Kindred', 'Swain']",209,178,0.54005168,FALSE,TRUE,FALSE,TRUE
0,Darius,Warwick,Vex,Yasuo,Karma,Aatrox,Amumu,Annie,KogMaw,Zilean,TOP,DIAMOND,"['Rengar', 'Sylas', 'Viego']",105,129,0.448717949,FALSE,FALSE,FALSE,TRUE
1,Warwick,Darius,Vex,Yasuo,Karma,Aatrox,Amumu,Annie,KogMaw,Zilean,JUNGLE,GOLD,"['Brand', 'Lillia', 'Shen']",5,11,0.3125,FALSE,TRUE,FALSE,TRUE
2,Vex,Darius,Warwick,Yasuo,Karma,Aatrox,Amumu,Annie,KogMaw,Zilean,MIDDLE,SILVER,"['Jhin', 'Varus', 'Brand']",12,20,0.375,FALSE,FALSE,FALSE,TRUE
3,Yasuo,Darius,Warwick,Vex,Karma,Aatrox,Amumu,Annie,KogMaw,Zilean,BOTTOM,GOLD,"['Ziggs', 'Jinx', 'Gnar']",69,78,0.469387755,FALSE,FALSE,FALSE,TRUE
4,Karma,Darius,Warwick,Vex,Yasuo,Aatrox,Amumu,Annie,KogMaw,Zilean,UTILITY,,"['Lux', 'Sona', 'Janna']",,,,,,,TRUE
0,Malphite,Olaf,Orianna,MissFortune,Rakan,KSante,LeeSin,Syndra,Lucian,Nami,TOP,PLATINUM,"['Vladimir', 'Yasuo', 'Shaco']",60,79,0.431654676,FALSE,FALSE,FALSE,FALSE
1,Olaf,Malphite,Orianna,MissFortune,Rakan,KSante,LeeSin,Syndra,Lucian,Nami,JUNGLE,GOLD,"['Draven', 'Yasuo', 'Ekko']",6,9,0.4,FALSE,FALSE,FALSE,FALSE
2,Orianna,Malphite,Olaf,MissFortune,Rakan,KSante,LeeSin,Syndra,Lucian,Nami,MIDDLE,GOLD,"['Taliyah', 'Twitch', 'Amumu']",13,9,0.590909091,FALSE,FALSE,FALSE,FALSE
3,MissFortune,Malphite,Olaf,Orianna,Rakan,KSante,LeeSin,Syndra,Lucian,Nami,BOTTOM,,"['Azir', 'Orianna', 'Tristana']",,,,,,,FALSE
4,Rakan,Malphite,Olaf,Orianna,MissFortune,KSante,LeeSin,Syndra,Lucian,Nami,UTILITY,SILVER,"['Kaisa', 'LeeSin', 'Lucian']",70,81,0.463576159,FALSE,FALSE,FALSE,FALSE
0,Camille,Viego,Syndra,Sivir,Rakan,Fiora,RekSai,Sylas,Xayah,Thresh,TOP,SILVER,"['DrMundo', 'Pantheon', 'Aatrox']",53,65,0.449152542,FALSE,FALSE,FALSE,FALSE
1,Viego,Camille,Syndra,Sivir,Rakan,Fiora,RekSai,Sylas,Xayah,Thresh,JUNGLE,PLATINUM,"['LeeSin', 'Yasuo', 'Olaf']",31,20,0.607843137,FALSE,FALSE,FALSE,FALSE
2,Syndra,Camille,Viego,Sivir,Rakan,Fiora,RekSai,Sylas,Xayah,Thresh,MIDDLE,GOLD,"['Olaf', 'Yasuo', 'Nasus']",27,36,0.428571429,FALSE,FALSE,FALSE,FALSE
3,Sivir,Camille,Viego,Syndra,Rakan,Fiora,RekSai,Sylas,Xayah,Thresh,BOTTOM,GOLD,"['Jhin', 'Kaisa', 'Zed']",38,48,0.441860465,FALSE,FALSE,FALSE,FALSE
4,Rakan,Camille,Viego,Syndra,Sivir,Fiora,RekSai,Sylas,Xayah,Thresh,UTILITY,GOLD,"['Karma', 'Nami', 'Lulu']",19,16,0.542857143,FALSE,FALSE,TRUE,FALSE
0,Gragas,Kayn,Galio,Jinx,Alistar,Sett,Hecarim,Akali,Varus,Nautilus,TOP,SILVER,"['DrMundo', 'Pantheon', 'Aatrox']",53,65,0.449152542,FALSE,FALSE,FALSE,TRUE
1,Kayn,Gragas,Galio,Jinx,Alistar,Sett,Hecarim,Akali,Varus,Nautilus,JUNGLE,PLATINUM,"['LeeSin', 'Yasuo', 'Olaf']",31,20,0.607843137,FALSE,FALSE,FALSE,TRUE
2,Galio,Gragas,Kayn,Jinx,Alistar,Sett,Hecarim,Akali,Varus,Nautilus,MIDDLE,GOLD,"['Olaf', 'Yasuo', 'Nasus']",27,36,0.428571429,FALSE,FALSE,FALSE,TRUE
3,Jinx,Gragas,Kayn,Galio,Alistar,Sett,Hecarim,Akali,Varus,Nautilus,BOTTOM,GOLD,"['Jhin', 'Kaisa', 'Zed']",38,48,0.441860465,FALSE,FALSE,FALSE,TRUE
4,Alistar,Gragas,Kayn,Galio,Jinx,Sett,Hecarim,Akali,Varus,Nautilus,UTILITY,GOLD,"['Karma', 'Nami', 'Lulu']",19,16,0.542857143,FALSE,FALSE,TRUE,TRUE
0,Jayce,Ekko,Cassiopeia,Ezreal,Rakan,Kled,Gragas,Taliyah,Xayah,Karma,TOP,DIAMOND,"['Yasuo', 'LeeSin', 'Thresh']",67,83,0.446666667,FALSE,FALSE,FALSE,FALSE
1,Ekko,Jayce,Cassiopeia,Ezreal,Rakan,Kled,Gragas,Taliyah,Xayah,Karma,JUNGLE,,[],,,,,,,FALSE
2,Cassiopeia,Jayce,Ekko,Ezreal,Rakan,Kled,Gragas,Taliyah,Xayah,Karma,MIDDLE,DIAMOND,"['Cassiopeia', 'Orianna', 'Lucian']",19,18,0.513513514,FALSE,FALSE,TRUE,FALSE
3,Ezreal,Jayce,Ekko,Cassiopeia,Rakan,Kled,Gragas,Taliyah,Xayah,Karma,BOTTOM,MASTER,"['Ezreal', 'Riven', 'Caitlyn']",102,72,0.586206897,FALSE,TRUE,TRUE,FALSE
4,Rakan,Jayce,Ekko,Cassiopeia,Ezreal,Kled,Gragas,Taliyah,Xayah,Karma,UTILITY,MASTER,"['Ornn', 'Morgana', 'Poppy']",122,130,0.484126984,FALSE,FALSE,FALSE,FALSE
0,Camille,Sejuani,Yasuo,Jhin,Janna,Riven,Evelynn,Taliyah,Tristana,Braum,TOP,MASTER,"['Camille', 'Jax', 'Kled']",40,27,0.597014925,FALSE,FALSE,FALSE,FALSE
1,Sejuani,Camille,Yasuo,Jhin,Janna,Riven,Evelynn,Taliyah,Tristana,Braum,JUNGLE,DIAMOND,"['Kayn', 'Jax', 'Aatrox']",103,111,0.481308411,FALSE,FALSE,TRUE,FALSE
2,Yasuo,Camille,Sejuani,Jhin,Janna,Riven,Evelynn,Taliyah,Tristana,Braum,MIDDLE,DIAMOND,"['Yasuo', 'Yone', 'Zed']",48,50,0.489795918,FALSE,TRUE,FALSE,FALSE
3,Jhin,Camille,Sejuani,Yasuo,Janna,Riven,Evelynn,Taliyah,Tristana,Braum,BOTTOM,,[],,,,,,,FALSE
4,Janna,Camille,Sejuani,Yasuo,Jhin,Riven,Evelynn,Taliyah,Tristana,Braum,UTILITY,MASTER,"['Janna', 'Annie', 'Leona']",96,92,0.510638298,FALSE,FALSE,TRUE,FALSE
0,Mordekaiser,RekSai,Zed,Kaisa,Annie,Camille,Poppy,Skarner,Veigar,Nami,TOP,DIAMOND,"['Irelia', 'Akali', 'Soraka']",346,372,0.48189415,TRUE,FALSE,FALSE,TRUE
1,RekSai,Mordekaiser,Zed,Kaisa,Annie,Camille,Poppy,Skarner,Veigar,Nami,JUNGLE,PLATINUM,"['Velkoz', 'RekSai', 'Taliyah']",59,58,0.504273504,FALSE,TRUE,FALSE,TRUE
2,Zed,Mordekaiser,RekSai,Kaisa,Annie,Camille,Poppy,Skarner,Veigar,Nami,MIDDLE,,[],,,,,,,TRUE
3,Kaisa,Mordekaiser,RekSai,Zed,Annie,Camille,Poppy,Skarner,Veigar,Nami,BOTTOM,DIAMOND,"['Kaisa', 'Draven', 'Yasuo']",42,29,0.591549296,FALSE,FALSE,FALSE,TRUE
4,Annie,Mordekaiser,RekSai,Zed,Kaisa,Camille,Poppy,Skarner,Veigar,Nami,UTILITY,GOLD,"['Taliyah', 'Twitch', 'Amumu']",13,9,0.590909091,FALSE,FALSE,FALSE,TRUE
0,Yorick,JarvanIV,Orianna,Kaisa,Nautilus,Jax,Rengar,Taliyah,Samira,Thresh,TOP,DIAMOND,"['Yorick', 'Garen', 'Illaoi']",60,72,0.454545455,FALSE,FALSE,FALSE,FALSE
1,JarvanIV,Yorick,Orianna,Kaisa,Nautilus,Jax,Rengar,Taliyah,Samira,Thresh,JUNGLE,DIAMOND,"['Taliyah', 'Zoe', 'Leblanc']",8,9,0.470588235,FALSE,FALSE,FALSE,FALSE
2,Orianna,Yorick,JarvanIV,Kaisa,Nautilus,Jax,Rengar,Taliyah,Samira,Thresh,MIDDLE,MASTER,"['Sylas', 'Taliyah', 'Ahri']",127,95,0.572072072,FALSE,TRUE,TRUE,FALSE
3,Kaisa,Yorick,JarvanIV,Orianna,Nautilus,Jax,Rengar,Taliyah,Samira,Thresh,BOTTOM,DIAMOND,"['Kaisa', 'Lucian', 'Garen']",319,331,0.490769231,FALSE,FALSE,FALSE,FALSE
4,Nautilus,Yorick,JarvanIV,Orianna,Kaisa,Jax,Rengar,Taliyah,Samira,Thresh,UTILITY,MASTER,"['Thresh', 'Braum', 'Alistar']",80,58,0.579710145,FALSE,TRUE,FALSE,FALSE
0,Riven,Kindred,Taliyah,Kaisa,Rakan,Camille,Poppy,Leblanc,Twitch,Yuumi,TOP,MASTER,"['Riven', 'Ekko', 'Irelia']",31,34,0.476923077,FALSE,FALSE,FALSE,FALSE
1,Kindred,Riven,Taliyah,Kaisa,Rakan,Camille,Poppy,Leblanc,Twitch,Yuumi,JUNGLE,,[],,,,,,,FALSE
2,Taliyah,Riven,Kindred,Kaisa,Rakan,Camille,Poppy,Leblanc,Twitch,Yuumi,MIDDLE,GOLD,"['Taliyah', 'Twitch', 'Amumu']",13,9,0.590909091,FALSE,FALSE,FALSE,FALSE
3,Kaisa,Riven,Kindred,Taliyah,Rakan,Camille,Poppy,Leblanc,Twitch,Yuumi,BOTTOM,DIAMOND,"['Zoe', 'Riven', 'Yasuo']",15,23,0.394736842,FALSE,FALSE,FALSE,FALSE
4,Rakan,Riven,Kindred,Taliyah,Kaisa,Camille,Poppy,Leblanc,Twitch,Yuumi,UTILITY,MASTER,"['Akali', 'Ekko', 'Diana']",119,112,0.515151515,FALSE,FALSE,FALSE,FALSE
0,Darius,Yuumi,Sylas,Vayne,Malphite,TahmKench,Amumu,Pantheon,Veigar,Seraphine,TOP,PLATINUM,"['Darius', 'Renekton', 'Garen']",10,10,0.5,FALSE,FALSE,TRUE,TRUE
1,Yuumi,Darius,Sylas,Vayne,Malphite,TahmKench,Amumu,Pantheon,Veigar,Seraphine,UTILITY,GOLD,"['Vayne', 'Kaisa', 'Fiora']",8,3,0.727272727,FALSE,FALSE,TRUE,TRUE
2,Sylas,Darius,Yuumi,Vayne,Malphite,TahmKench,Amumu,Pantheon,Veigar,Seraphine,JUNGLE,GOLD,"['Yasuo', 'Darius', 'LeeSin']",64,59,0.520325203,FALSE,FALSE,FALSE,TRUE
3,Vayne,Darius,Yuumi,Sylas,Malphite,TahmKench,Amumu,Pantheon,Veigar,Seraphine,BOTTOM,SILVER,"['Zed', 'Ezreal', 'Graves']",8,4,0.666666667,FALSE,FALSE,TRUE,TRUE
4,Malphite,Darius,Yuumi,Sylas,Vayne,TahmKench,Amumu,Pantheon,Veigar,Seraphine,MIDDLE,SILVER,"['Lux', 'Jinx', 'MissFortune']",4,13,0.235294118,FALSE,FALSE,FALSE,TRUE
0,Graves,Amumu,Syndra,Jinx,Seraphine,Gragas,Khazix,Lux,Vayne,Thresh,TOP,MASTER,"['Teemo', 'Akali', 'Shaco']",67,40,0.626168224,FALSE,TRUE,TRUE,TRUE
1,Amumu,Graves,Syndra,Jinx,Seraphine,Gragas,Khazix,Lux,Vayne,Thresh,JUNGLE,SILVER,"['Warwick', 'Amumu', 'Veigar']",60,73,0.45112782,FALSE,FALSE,FALSE,TRUE
2,Syndra,Graves,Amumu,Jinx,Seraphine,Gragas,Khazix,Lux,Vayne,Thresh,MIDDLE,DIAMOND,"['Graves', 'LeeSin', 'Jax']",21,11,0.65625,FALSE,TRUE,FALSE,TRUE
3,Jinx,Graves,Amumu,Syndra,Seraphine,Gragas,Khazix,Lux,Vayne,Thresh,BOTTOM,PLATINUM,"['Jinx', 'Orianna', 'Caitlyn']",124,127,0.494023904,FALSE,FALSE,FALSE,TRUE
4,Seraphine,Graves,Amumu,Syndra,Jinx,Gragas,Khazix,Lux,Vayne,Thresh,UTILITY,SILVER,"['Teemo', 'Seraphine', 'Sona']",28,41,0.405797101,FALSE,FALSE,FALSE,TRUE
0,Malphite,Sylas,Blitzcrank,Thresh,Nami,KogMaw,Morgana,Evelynn,LeeSin,Katarina,,DIAMOND,"['Nasus', 'Garen', 'Yone']",145,121,0.545112782,FALSE,FALSE,TRUE,FALSE
1,Sylas,Malphite,Blitzcrank,Thresh,Nami,KogMaw,Morgana,Evelynn,LeeSin,Katarina,,MASTER,"['Teemo', 'Akali', 'Shaco']",67,40,0.626168224,FALSE,TRUE,TRUE,FALSE
2,Blitzcrank,Malphite,Sylas,Thresh,Nami,KogMaw,Morgana,Evelynn,LeeSin,Katarina,,,"['Vayne', 'LeeSin', 'Caitlyn']",,,,,,,FALSE
3,Thresh,Malphite,Sylas,Blitzcrank,Nami,KogMaw,Morgana,Evelynn,LeeSin,Katarina,,,"['TwistedFate', 'Morgana', 'Blitzcrank']",,,,,,,FALSE
4,Nami,Malphite,Sylas,Blitzcrank,Thresh,KogMaw,Morgana,Evelynn,LeeSin,Katarina,,GOLD,"['Lux', 'Nami', 'Janna']",6,4,0.6,FALSE,FALSE,FALSE,FALSE
0,Evelynn,Kayle,Vi,Zac,Vex,Kaisa,Taliyah,Thresh,JarvanIV,Irelia,,PLATINUM,"['Lulu', 'Nami', 'Karma']",5,14,0.263157895,FALSE,FALSE,FALSE,TRUE
1,Kayle,Evelynn,Vi,Zac,Vex,Kaisa,Taliyah,Thresh,JarvanIV,Irelia,,,"['Zed', 'Morgana', 'Zoe']",,,,,,,TRUE
2,Vi,Evelynn,Kayle,Zac,Vex,Kaisa,Taliyah,Thresh,JarvanIV,Irelia,,,"['Vayne', 'Kaisa', 'Ezreal']",,,,,,,TRUE
3,Zac,Evelynn,Kayle,Vi,Vex,Kaisa,Taliyah,Thresh,JarvanIV,Irelia,,DIAMOND,"['Nasus', 'Garen', 'Yone']",145,121,0.545112782,FALSE,FALSE,TRUE,TRUE
4,Vex,Evelynn,Kayle,Vi,Zac,Kaisa,Taliyah,Thresh,JarvanIV,Irelia,,MASTER,"['Teemo', 'Akali', 'Shaco']",67,40,0.626168224,FALSE,TRUE,TRUE,TRUE
0,Leona,Sylas,Chogath,Trundle,Sivir,Warwick,Gnar,Kaisa,Sona,Annie,UTILITY,GOLD,"['Xayah', 'Caitlyn', 'Twitch']",173,176,0.495702006,TRUE,FALSE,FALSE,TRUE
1,Sylas,Leona,Chogath,Trundle,Sivir,Warwick,Gnar,Kaisa,Sona,Annie,MIDDLE,GOLD,"['Katarina', 'Yasuo', 'Irelia']",41,51,0.445652174,FALSE,FALSE,FALSE,TRUE
2,Chogath,Leona,Sylas,Trundle,Sivir,Warwick,Gnar,Kaisa,Sona,Annie,TOP,PLATINUM,"['Jax', 'Yorick', 'Jinx']",152,134,0.531468531,FALSE,FALSE,TRUE,TRUE
3,Trundle,Leona,Sylas,Chogath,Sivir,Warwick,Gnar,Kaisa,Sona,Annie,JUNGLE,SILVER,"['Rell', 'Leona', 'Samira']",13,14,0.481481481,FALSE,FALSE,FALSE,TRUE
4,Sivir,Leona,Sylas,Chogath,Trundle,Warwick,Gnar,Kaisa,Sona,Annie,BOTTOM,GOLD,"['Kaisa', 'Yasuo', 'Zed']",51,49,0.51,FALSE,FALSE,FALSE,TRUE
0,Warwick,Fiora,Ezreal,Sona,Viktor,Gnar,Taliyah,Karma,Jinx,XinZhao,JUNGLE,SILVER,"['Warwick', 'Amumu', 'Veigar']",60,73,0.45112782,FALSE,FALSE,FALSE,TRUE
1,Fiora,Warwick,Ezreal,Sona,Viktor,Gnar,Taliyah,Karma,Jinx,XinZhao,TOP,MASTER,"['Teemo', 'Akali', 'Shaco']",67,40,0.626168224,FALSE,TRUE,TRUE,TRUE
2,Ezreal,Warwick,Fiora,Sona,Viktor,Gnar,Taliyah,Karma,Jinx,XinZhao,BOTTOM,PLATINUM,"['Ahri', 'Zilean', 'Irelia']",39,40,0.493670886,FALSE,FALSE,FALSE,TRUE
3,Sona,Warwick,Fiora,Ezreal,Viktor,Gnar,Taliyah,Karma,Jinx,XinZhao,UTILITY,SILVER,"['Teemo', 'Seraphine', 'Sona']",28,41,0.405797101,FALSE,FALSE,FALSE,TRUE
4,Viktor,Warwick,Fiora,Ezreal,Sona,Gnar,Taliyah,Karma,Jinx,XinZhao,MIDDLE,GOLD,"['Swain', 'Lillia', 'Trundle']",22,34,0.392857143,FALSE,FALSE,FALSE,TRUE
0,Lucian,Nocturne,Yone,Lulu,Akali,Amumu,Jax,Caitlyn,Sona,Veigar,BOTTOM,PLATINUM,"['Talon', 'Irelia', 'Diana']",5,6,0.454545455,FALSE,FALSE,FALSE,FALSE
1,Nocturne,Lucian,Yone,Lulu,Akali,Amumu,Jax,Caitlyn,Sona,Veigar,JUNGLE,GOLD,"['Neeko', 'Zoe', 'Irelia']",37,37,0.5,FALSE,FALSE,FALSE,FALSE
2,Yone,Lucian,Nocturne,Lulu,Akali,Amumu,Jax,Caitlyn,Sona,Veigar,TOP,PLATINUM,"['Riven', 'Irelia', 'Akali']",40,29,0.579710145,FALSE,TRUE,FALSE,FALSE
3,Lulu,Lucian,Nocturne,Yone,Akali,Amumu,Jax,Caitlyn,Sona,Veigar,UTILITY,SILVER,"['Lillia', 'Lux', 'Soraka']",17,17,0.5,FALSE,FALSE,FALSE,FALSE
4,Akali,Lucian,Nocturne,Yone,Lulu,Amumu,Jax,Caitlyn,Sona,Veigar,MIDDLE,,"['Akali', 'Malphite', 'Pyke']",,,,,,,FALSE
0,Pantheon,Karthus,Ahri,Jinx,Sona,Jayce,LeeSin,Sylas,Ashe,Caitlyn,TOP,MASTER,"['Teemo', 'Akali', 'Shaco']",67,40,0.626168224,FALSE,TRUE,TRUE,FALSE
1,Karthus,Pantheon,Ahri,Jinx,Sona,Jayce,LeeSin,Sylas,Ashe,Caitlyn,JUNGLE,SILVER,"['Warwick', 'Amumu', 'Veigar']",60,73,0.45112782,FALSE,FALSE,FALSE,FALSE
2,Ahri,Pantheon,Karthus,Jinx,Sona,Jayce,LeeSin,Sylas,Ashe,Caitlyn,MIDDLE,GOLD,"['Swain', 'Lillia', 'Trundle']",22,34,0.392857143,FALSE,FALSE,FALSE,FALSE
3,Jinx,Pantheon,Karthus,Ahri,Sona,Jayce,LeeSin,Sylas,Ashe,Caitlyn,BOTTOM,PLATINUM,"['Ahri', 'Zilean', 'Irelia']",39,40,0.493670886,FALSE,FALSE,FALSE,FALSE
4,Sona,Pantheon,Karthus,Ahri,Jinx,Jayce,LeeSin,Sylas,Ashe,Caitlyn,UTILITY,SILVER,"['Teemo', 'Seraphine', 'Sona']",28,41,0.405797101,FALSE,FALSE,FALSE,FALSE
0,Gragas,Fiddlesticks,Malzahar,Illaoi,Kalista,Teemo,Warwick,Orianna,Xayah,Rakan,TOP,GOLD,"['Jhin', 'Alistar', 'Thresh']",54,64,0.457627119,FALSE,FALSE,FALSE,FALSE
1,Fiddlesticks,Gragas,Malzahar,Illaoi,Kalista,Teemo,Warwick,Orianna,Xayah,Rakan,JUNGLE,SILVER,"['JarvanIV', 'Veigar', 'MasterYi']",17,22,0.435897436,FALSE,FALSE,FALSE,FALSE
2,Malzahar,Gragas,Fiddlesticks,Illaoi,Kalista,Teemo,Warwick,Orianna,Xayah,Rakan,MIDDLE,SILVER,"['Swain', 'Ashe', 'MissFortune']",28,32,0.466666667,FALSE,FALSE,FALSE,FALSE
3,Illaoi,Gragas,Fiddlesticks,Malzahar,Kalista,Teemo,Warwick,Orianna,Xayah,Rakan,UTILITY,PLATINUM,"['MasterYi', 'Leona', 'Pyke']",120,102,0.540540541,FALSE,FALSE,FALSE,FALSE
4,Kalista,Gragas,Fiddlesticks,Malzahar,Illaoi,Teemo,Warwick,Orianna,Xayah,Rakan,BOTTOM,SILVER,"['Ornn', 'Sylas', 'Malphite']",16,20,0.444444444,FALSE,FALSE,FALSE,FALSE
0,Illaoi,Viego,Orianna,MissFortune,KogMaw,Teemo,Jax,Chogath,Caitlyn,Milio,TOP,SILVER,"['Nasus', 'Kayle', 'Nocturne']",22,16,0.578947368,FALSE,FALSE,TRUE,TRUE
1,Viego,Illaoi,Orianna,MissFortune,KogMaw,Teemo,Jax,Chogath,Caitlyn,Milio,JUNGLE,GOLD,"['Khazix', 'Evelynn', 'Lillia']",15,13,0.535714286,FALSE,TRUE,TRUE,TRUE
2,Orianna,Illaoi,Viego,MissFortune,KogMaw,Teemo,Jax,Chogath,Caitlyn,Milio,MIDDLE,,"['Bard', 'MissFortune', 'Soraka']",,,,,,,TRUE
3,MissFortune,Illaoi,Viego,Orianna,KogMaw,Teemo,Jax,Chogath,Caitlyn,Milio,BOTTOM,GOLD,"['Lulu', 'Ezreal', 'Sylas']",31,31,0.5,FALSE,TRUE,FALSE,TRUE
4,KogMaw,Illaoi,Viego,Orianna,MissFortune,Teemo,Jax,Chogath,Caitlyn,Milio,UTILITY,SILVER,"['KogMaw', 'MissFortune', 'Ezreal']",19,18,0.513513514,FALSE,TRUE,FALSE,TRUE
0,Tryndamere,Khazix,Zac,Chogath,Taric,Malphite,Amumu,Kayle,Ezreal,Leona,TOP,GOLD,"['Zed', 'Jhin', 'Draven']",108,117,0.48,FALSE,FALSE,FALSE,TRUE
1,Khazix,Tryndamere,Zac,Chogath,Taric,Malphite,Amumu,Kayle,Ezreal,Leona,JUNGLE,PLATINUM,"['Vayne', 'Jhin', 'Aatrox']",86,93,0.480446927,FALSE,FALSE,FALSE,TRUE
2,Zac,Tryndamere,Khazix,Chogath,Taric,Malphite,Amumu,Kayle,Ezreal,Leona,MIDDLE,PLATINUM,"['Kaisa', 'Lux', 'Vayne']",51,48,0.515151515,FALSE,FALSE,FALSE,TRUE
3,Chogath,Tryndamere,Khazix,Zac,Taric,Malphite,Amumu,Kayle,Ezreal,Leona,BOTTOM,BRONZE,"['Mordekaiser', 'Chogath', 'Fiddlesticks']",4,2,0.666666667,FALSE,TRUE,FALSE,TRUE
4,Taric,Tryndamere,Khazix,Zac,Chogath,Malphite,Amumu,Kayle,Ezreal,Leona,UTILITY,GOLD,"['Taric', 'Nunu', 'Blitzcrank']",72,75,0.489795918,FALSE,FALSE,FALSE,TRUE
0,Aatrox,Kindred,Gragas,Caitlyn,Lux,KSante,Khazix,Zoe,Veigar,Milio,TOP,DIAMOND,"['Aatrox', 'Caitlyn', 'Viktor']",15,12,0.555555556,FALSE,FALSE,FALSE,FALSE
1,Kindred,Aatrox,Gragas,Caitlyn,Lux,KSante,Khazix,Zoe,Veigar,Milio,JUNGLE,,[],,,,,,,FALSE
2,Gragas,Aatrox,Kindred,Caitlyn,Lux,KSante,Khazix,Zoe,Veigar,Milio,MIDDLE,MASTER,"['Gragas', 'Yasuo', 'Zed']",113,83,0.576530612,FALSE,TRUE,TRUE,FALSE
3,Caitlyn,Aatrox,Kindred,Gragas,Lux,KSante,Khazix,Zoe,Veigar,Milio,BOTTOM,DIAMOND,"['Yasuo', 'Kaisa', 'Vayne']",39,43,0.475609756,FALSE,FALSE,FALSE,FALSE
4,Lux,Aatrox,Kindred,Gragas,Caitlyn,KSante,Khazix,Zoe,Veigar,Milio,UTILITY,DIAMOND,"['Soraka', 'Lulu', 'Yasuo']",199,192,0.508951407,FALSE,TRUE,FALSE,FALSE
0,Maokai,Viego,Taliyah,Vayne,Rell,Karma,Nocturne,Qiyana,Jinx,Thresh,TOP,MASTER,"['Thresh', 'Blitzcrank', 'Alistar']",157,138,0.53220339,FALSE,FALSE,FALSE,FALSE
1,Viego,Maokai,Taliyah,Vayne,Rell,Karma,Nocturne,Qiyana,Jinx,Thresh,JUNGLE,DIAMOND,"['Yasuo', 'Jax', 'Ekko']",48,40,0.545454545,FALSE,FALSE,FALSE,FALSE
2,Taliyah,Maokai,Viego,Vayne,Rell,Karma,Nocturne,Qiyana,Jinx,Thresh,MIDDLE,MASTER,"['Taliyah', 'Katarina', 'Yasuo']",331,302,0.522906793,FALSE,TRUE,FALSE,FALSE
