,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
2,Shen,Jinx,MonkeyKing,Thresh,Ahri,Milio,Tryndamere,Cassiopeia,Xayah,Sejuani,TOP,,[],,,,,,,FALSE
3,Thresh,Jinx,MonkeyKing,Shen,Ahri,Milio,Tryndamere,Cassiopeia,Xayah,Sejuani,UTILITY,,[],,,,,,,FALSE
4,Ahri,Jinx,MonkeyKing,Shen,Thresh,Milio,Tryndamere,Cassiopeia,Xayah,Sejuani,MIDDLE,,[],,,,,,,FALSE
0,Lulu,Garen,Jayce,Lillia,Vayne,Annie,Nautilus,Jax,Xayah,Kindred,UTILITY,,[],,,,,,,TRUE
1,Garen,Lulu,Jayce,Lillia,Vayne,Annie,Nautilus,Jax,Xayah,Kindred,TOP,,[],,,,,,,TRUE
2,Jayce,Lulu,Garen,Lillia,Vayne,Annie,Nautilus,Jax,Xayah,Kindred,MIDDLE,,[],,,,,,,TRUE
3,Lillia,Lulu,Garen,Jayce,Vayne,Annie,Nautilus,Jax,Xayah,Kindred,JUNGLE,,[],,,,,,,TRUE
4,Vayne,Lulu,Garen,Jayce,Lillia,Annie,Nautilus,Jax,Xayah,Kindred,BOTTOM,,[],,,,,,,TRUE
0,Gragas,Chogath,Senna,Kayle,Pantheon,Lulu,Garen,Taliyah,Lillia,Zeri,JUNGLE,,[],,,,,,,FALSE
1,Chogath,Gragas,Senna,Kayle,Pantheon,Lulu,Garen,Taliyah,Lillia,Zeri,BOTTOM,,[],,,,,,,FALSE
2,Senna,Gragas,Chogath,Kayle,Pantheon,Lulu,Garen,Taliyah,Lillia,Zeri,UTILITY,,[],,,,,,,FALSE
3,Kayle,Gragas,Chogath,Senna,Pantheon,Lulu,Garen,Taliyah,Lillia,Zeri,TOP,,[],,,,,,,FALSE
4,Pantheon,Gragas,Chogath,Senna,Kayle,Lulu,Garen,Taliyah,Lillia,Zeri,MIDDLE,,[],,,,,,,FALSE
0,Renata,Olaf,Viktor,MonkeyKing,Zeri,LeeSin,Sivir,Volibear,Ahri,Lulu,UTILITY,,[],,,,,,,FALSE
1,Olaf,Renata,Viktor,MonkeyKing,Zeri,LeeSin,Sivir,Volibear,Ahri,Lulu,TOP,,[],,,,,,,FALSE
2,Viktor,Renata,Olaf,MonkeyKing,Zeri,LeeSin,Sivir,Volibear,Ahri,Lulu,MIDDLE,,[],,,,,,,FALSE
3,MonkeyKing,Renata,Olaf,Viktor,Zeri,LeeSin,Sivir,Volibear,Ahri,Lulu,JUNGLE,,[],,,,,,,FALSE
4,Zeri,Renata,Olaf,Viktor,MonkeyKing,LeeSin,Sivir,Volibear,Ahri,Lulu,BOTTOM,,[],,,,,,,FALSE
0,Milio,Tryndamere,Taliyah,Xayah,MonkeyKing,AurelionSol,Rammus,Nautilus,Sejuani,Samira,UTILITY,,[],,,,,,,TRUE
1,Tryndamere,Milio,Taliyah,Xayah,MonkeyKing,AurelionSol,Rammus,Nautilus,Sejuani,Samira,TOP,,[],,,,,,,TRUE
2,Taliyah,Milio,Tryndamere,Xayah,MonkeyKing,AurelionSol,Rammus,Nautilus,Sejuani,Samira,MIDDLE,,[],,,,,,,TRUE
3,Xayah,Milio,Tryndamere,Taliyah,MonkeyKing,AurelionSol,Rammus,Nautilus,Sejuani,Samira,BOTTOM,,[],,,,,,,TRUE
4,MonkeyKing,Milio,Tryndamere,Taliyah,Xayah,AurelionSol,Rammus,Nautilus,Sejuani,Samira,JUNGLE,,[],,,,,,,TRUE
0,Karthus,TwistedFate,Tristana,MonkeyKing,JarvanIV,Syndra,Swain,Trundle,Kindred,Chogath,,,[],,,,,,,FALSE
1,TwistedFate,Karthus,Tristana,MonkeyKing,JarvanIV,Syndra,Swain,Trundle,Kindred,Chogath,,,[],,,,,,,FALSE
2,Tristana,Karthus,TwistedFate,MonkeyKing,JarvanIV,Syndra,Swain,Trundle,Kindred,Chogath,,,[],,,,,,,FALSE
3,MonkeyKing,Karthus,TwistedFate,Tristana,JarvanIV,Syndra,Swain,Trundle,Kindred,Chogath,,,[],,,,,,,FALSE
4,JarvanIV,Karthus,TwistedFate,Tristana,MonkeyKing,Syndra,Swain,Trundle,Kindred,Chogath,,,[],,,,,,,FALSE
0,Shen,Graves,Syndra,Draven,Thresh,Sett,MonkeyKing,Cassiopeia,MissFortune,Nautilus,TOP,,[],,,,,,,FALSE
1,Graves,Shen,Syndra,Draven,Thresh,Sett,MonkeyKing,Cassiopeia,MissFortune,Nautilus,JUNGLE,,[],,,,,,,FALSE
2,Syndra,Shen,Graves,Draven,Thresh,Sett,MonkeyKing,Cassiopeia,MissFortune,Nautilus,MIDDLE,,[],,,,,,,FALSE
3,Draven,Shen,Graves,Syndra,Thresh,Sett,MonkeyKing,Cassiopeia,MissFortune,Nautilus,BOTTOM,,[],,,,,,,FALSE
4,Thresh,Shen,Graves,Syndra,Draven,Sett,MonkeyKing,Cassiopeia,MissFortune,Nautilus,UTILITY,,[],,,,,,,FALSE
0,JarvanIV,Ekko,Yone,Tristana,Milio,Tryndamere,LeeSin,Akali,Jhin,Soraka,TOP,,[],,,,,,,TRUE
1,Ekko,JarvanIV,Yone,Tristana,Milio,Tryndamere,LeeSin,Akali,Jhin,Soraka,JUNGLE,,[],,,,,,,TRUE
2,Yone,JarvanIV,Ekko,Tristana,Milio,Tryndamere,LeeSin,Akali,Jhin,Soraka,MIDDLE,,[],,,,,,,TRUE
3,Tristana,JarvanIV,Ekko,Yone,Milio,Tryndamere,LeeSin,Akali,Jhin,Soraka,BOTTOM,,[],,,,,,,TRUE
4,Milio,JarvanIV,Ekko,Yone,Tristana,Tryndamere,LeeSin,Akali,Jhin,Soraka,UTILITY,,[],,,,,,,TRUE
0,Ornn,Shaco,Leblanc,Jinx,Milio,Kled,Diana,Gangplank,Aphelios,Senna,TOP,,[],,,,,,,FALSE
1,Shaco,Ornn,Leblanc,Jinx,Milio,Kled,Diana,Gangplank,Aphelios,Senna,JUNGLE,,[],,,,,,,FALSE
2,Leblanc,Ornn,Shaco,Jinx,Milio,Kled,Diana,Gangplank,Aphelios,Senna,MIDDLE,,[],,,,,,,FALSE
3,Jinx,Ornn,Shaco,Leblanc,Milio,Kled,Diana,Gangplank,Aphelios,Senna,BOTTOM,,[],,,,,,,FALSE
4,Milio,Ornn,Shaco,Leblanc,Jinx,Kled,Diana,Gangplank,Aphelios,Senna,UTILITY,,[],,,,,,,FALSE
0,Pantheon,Evelynn,Lissandra,MissFortune,Karma,Renekton,Rengar,Cassiopeia,Ezreal,Yuumi,TOP,,[],,,,,,,TRUE
1,Evelynn,Pantheon,Lissandra,MissFortune,Karma,Renekton,Rengar,Cassiopeia,Ezreal,Yuumi,JUNGLE,,[],,,,,,,TRUE
2,Lissandra,Pantheon,Evelynn,MissFortune,Karma,Renekton,Rengar,Cassiopeia,Ezreal,Yuumi,MIDDLE,,[],,,,,,,TRUE
3,MissFortune,Pantheon,Evelynn,Lissandra,Karma,Renekton,Rengar,Cassiopeia,Ezreal,Yuumi,BOTTOM,,[],,,,,,,TRUE
4,Karma,Pantheon,Evelynn,Lissandra,MissFortune,Renekton,Rengar,Cassiopeia,Ezreal,Yuumi,UTILITY,,[],,,,,,,TRUE
0,Shaco,Lux,Janna,Lucian,Lulu,Teemo,Renata,MissFortune,Aphelios,Malphite,,,[],,,,,,,FALSE
1,Lux,Shaco,Janna,Lucian,Lulu,Teemo,Renata,MissFortune,Aphelios,Malphite,,,[],,,,,,,FALSE
2,Janna,Shaco,Lux,Lucian,Lulu,Teemo,Renata,MissFortune,Aphelios,Malphite,,,[],,,,,,,FALSE
3,Lucian,Shaco,Lux,Janna,Lulu,Teemo,Renata,MissFortune,Aphelios,Malphite,,,[],,,,,,,FALSE
4,Lulu,Shaco,Lux,Janna,Lucian,Teemo,Renata,MissFortune,Aphelios,Malphite,,,[],,,,,,,FALSE
0,Seraphine,Karma,Katarina,Sivir,Rakan,Graves,Cassiopeia,Draven,Kayn,Lillia,,,[],,,,,,,TRUE
1,Karma,Seraphine,Katarina,Sivir,Rakan,Graves,Cassiopeia,Draven,Kayn,Lillia,,,[],,,,,,,TRUE
2,Katarina,Seraphine,Karma,Sivir,Rakan,Graves,Cassiopeia,Draven,Kayn,Lillia,,,[],,,,,,,TRUE
3,Sivir,Seraphine,Karma,Katarina,Rakan,Graves,Cassiopeia,Draven,Kayn,Lillia,,,[],,,,,,,TRUE
4,Rakan,Seraphine,Karma,Katarina,Sivir,Graves,Cassiopeia,Draven,Kayn,Lillia,,,[],,,,,,,TRUE
0,Vex,Pyke,Soraka,Urgot,Twitch,Ahri,Ashe,Vayne,Velkoz,JarvanIV,,,[],,,,,,,TRUE
1,Pyke,Vex,Soraka,Urgot,Twitch,Ahri,Ashe,Vayne,Velkoz,JarvanIV,,,[],,,,,,,TRUE
2,Soraka,Vex,Pyke,Urgot,Twitch,Ahri,Ashe,Vayne,Velkoz,JarvanIV,,,[],,,,,,,TRUE
3,Urgot,Vex,Pyke,Soraka,Twitch,Ahri,Ashe,Vayne,Velkoz,JarvanIV,,,[],,,,,,,TRUE
4,Twitch,Vex,Pyke,Soraka,Urgot,Ahri,Ashe,Vayne,Velkoz,JarvanIV,,,[],,,,,,,TRUE
0,Kayle,Tristana,Fiddlesticks,Ezreal,Gnar,Seraphine,Aatrox,Darius,Lillia,Syndra,,,[],,,,,,,FALSE
1,Tristana,Kayle,Fiddlesticks,Ezreal,Gnar,Seraphine,Aatrox,Darius,Lillia,Syndra,,,[],,,,,,,FALSE
2,Fiddlesticks,Kayle,Tristana,Ezreal,Gnar,Seraphine,Aatrox,Darius,Lillia,Syndra,,,[],,,,,,,FALSE
3,Ezreal,Kayle,Tristana,Fiddlesticks,Gnar,Seraphine,Aatrox,Darius,Lillia,Syndra,,,[],,,,,,,FALSE
4,Gnar,Kayle,Tristana,Fiddlesticks,Ezreal,Seraphine,Aatrox,Darius,Lillia,Syndra,,,[],,,,,,,FALSE
0,Veigar,Lucian,Thresh,Taliyah,Yone,Kalista,Gragas,Malzahar,Kassadin,Sivir,,,[],,,,,,,FALSE
1,Lucian,Veigar,Thresh,Taliyah,Yone,Kalista,Gragas,Malzahar,Kassadin,Sivir,,,[],,,,,,,FALSE
2,Thresh,Veigar,Lucian,Taliyah,Yone,Kalista,Gragas,Malzahar,Kassadin,Sivir,,,[],,,,,,,FALSE
3,Taliyah,Veigar,Lucian,Thresh,Yone,Kalista,Gragas,Malzahar,Kassadin,Sivir,,,[],,,,,,,FALSE
4,Yone,Veigar,Lucian,Thresh,Taliyah,Kalista,Gragas,Malzahar,Kassadin,Sivir,,,[],,,,,,,FALSE
0,Aphelios,Fizz,Seraphine,Skarner,Khazix,Senna,Sylas,Gnar,Nidalee,Swain,,,[],,,,,,,FALSE
1,Fizz,Aphelios,Seraphine,Skarner,Khazix,Senna,Sylas,Gnar,Nidalee,Swain,,,[],,,,,,,FALSE
2,Seraphine,Aphelios,Fizz,Skarner,Khazix,Senna,Sylas,Gnar,Nidalee,Swain,,,[],,,,,,,FALSE
3,Skarner,Aphelios,Fizz,Seraphine,Khazix,Senna,Sylas,Gnar,Nidalee,Swain,,,[],,,,,,,FALSE
4,Khazix,Aphelios,Fizz,Seraphine,Skarner,Senna,Sylas,Gnar,Nidalee,Swain,,,[],,,,,,,FALSE
0,TwistedFate,Akali,Senna,Chogath,Lulu,Bard,Ryze,Viego,Tristana,Jinx,,,[],,,,,,,TRUE
1,Akali,TwistedFate,Senna,Chogath,Lulu,Bard,Ryze,Viego,Tristana,Jinx,,,[],,,,,,,TRUE
2,Senna,TwistedFate,Akali,Chogath,Lulu,Bard,Ryze,Viego,Tristana,Jinx,,,[],,,,,,,TRUE
3,Chogath,TwistedFate,Akali,Senna,Lulu,Bard,Ryze,Viego,Tristana,Jinx,,,[],,,,,,,TRUE
4,Lulu,TwistedFate,Akali,Senna,Chogath,Bard,Ryze,Viego,Tristana,Jinx,,,[],,,,,,,TRUE
0,Aatrox,Ornn,Zed,Ezreal,Nunu,Darius,Graves,Lissandra,Syndra,Lulu,TOP,,[],,,,,,,FALSE
1,Ornn,Aatrox,Zed,Ezreal,Nunu,Darius,Graves,Lissandra,Syndra,Lulu,JUNGLE,,[],,,,,,,FALSE
2,Zed,Aatrox,Ornn,Ezreal,Nunu,Darius,Graves,Lissandra,Syndra,Lulu,MIDDLE,,[],,,,,,,FALSE
3,Ezreal,Aatrox,Ornn,Zed,Nunu,Darius,Graves,Lissandra,Syndra,Lulu,BOTTOM,,[],,,,,,,FALSE
4,Nunu,Aatrox,Ornn,Zed,Ezreal,Darius,Graves,Lissandra,Syndra,Lulu,UTILITY,,[],,,,,,,FALSE
0,Udyr,Ornn,Katarina,Lucian,Yuumi,Riven,Fiddlesticks,Lissandra,Caitlyn,Nautilus,TOP,,[],,,,,,,FALSE
1,Ornn,Udyr,Katarina,Lucian,Yuumi,Riven,Fiddlesticks,Lissandra,Caitlyn,Nautilus,JUNGLE,,[],,,,,,,FALSE
2,Katarina,Udyr,Ornn,Lucian,Yuumi,Riven,Fiddlesticks,Lissandra,Caitlyn,Nautilus,MIDDLE,,[],,,,,,,FALSE
3,Lucian,Udyr,Ornn,Katarina,Yuumi,Riven,Fiddlesticks,Lissandra,Caitlyn,Nautilus,BOTTOM,,[],,,,,,,FALSE
4,Yuumi,Udyr,Ornn,Katarina,Lucian,Riven,Fiddlesticks,Lissandra,Caitlyn,Nautilus,UTILITY,,[],,,,,,,FALSE
0,Jayce,Udyr,Corki,Kaisa,Sona,Mordekaiser,Graves,Lissandra,Lucian,Nami,TOP,,[],,,,,,,FALSE
1,Udyr,Jayce,Corki,Kaisa,Sona,Mordekaiser,Graves,Lissandra,Lucian,Nami,JUNGLE,,[],,,,,,,FALSE
2,Corki,Jayce,Udyr,Kaisa,Sona,Mordekaiser,Graves,Lissandra,Lucian,Nami,MIDDLE,,[],,,,,,,FALSE
3,Kaisa,Jayce,Udyr,Corki,Sona,Mordekaiser,Graves,Lissandra,Lucian,Nami,BOTTOM,,[],,,,,,,FALSE
4,Sona,Jayce,Udyr,Corki,Kaisa,Mordekaiser,Graves,Lissandra,Lucian,Nami,UTILITY,,[],,,,,,,FALSE
0,MonkeyKing,Karthus,Rakan,Tristana,Irelia,Pantheon,Shyvana,Cassiopeia,Ashe,Milio,TOP,,[],,,,,,,TRUE
1,Karthus,MonkeyKing,Rakan,Tristana,Irelia,Pantheon,Shyvana,Cassiopeia,Ashe,Milio,JUNGLE,,[],,,,,,,TRUE
2,Rakan,MonkeyKing,Karthus,Tristana,Irelia,Pantheon,Shyvana,Cassiopeia,Ashe,Milio,UTILITY,,[],,,,,,,TRUE
3,Tristana,MonkeyKing,Karthus,Rakan,Irelia,Pantheon,Shyvana,Cassiopeia,Ashe,Milio,BOTTOM,,[],,,,,,,TRUE
4,Irelia,MonkeyKing,Karthus,Rakan,Tristana,Pantheon,Shyvana,Cassiopeia,Ashe,Milio,MIDDLE,,[],,,,,,,TRUE
0,Gragas,Shaco,Seraphine,Jinx,Milio,Karthus,Vayne,Hecarim,Tristana,Nami,TOP,,[],,,,,,,FALSE
1,Shaco,Gragas,Seraphine,Jinx,Milio,Karthus,Vayne,Hecarim,Tristana,Nami,JUNGLE,,[],,,,,,,FALSE
2,Seraphine,Gragas,Shaco,Jinx,Milio,Karthus,Vayne,Hecarim,Tristana,Nami,MIDDLE,,[],,,,,,,FALSE
3,Jinx,Gragas,Shaco,Seraphine,Milio,Karthus,Vayne,Hecarim,Tristana,Nami,BOTTOM,,[],,,,,,,FALSE
4,Milio,Gragas,Shaco,Seraphine,Jinx,Karthus,Vayne,Hecarim,Tristana,Nami,UTILITY,,[],,,,,,,FALSE
0,Darius,Kayn,Vex,Jinx,Shen,Nasus,Karthus,Tristana,Katarina,Twitch,TOP,,[],,,,,,,FALSE
1,Kayn,Darius,Vex,Jinx,Shen,Nasus,Karthus,Tristana,Katarina,Twitch,JUNGLE,,[],,,,,,,FALSE
2,Vex,Darius,Kayn,Jinx,Shen,Nasus,Karthus,Tristana,Katarina,Twitch,MIDDLE,,[],,,,,,,FALSE
3,Jinx,Darius,Kayn,Vex,Shen,Nasus,Karthus,Tristana,Katarina,Twitch,BOTTOM,,[],,,,,,,FALSE
4,Shen,Darius,Kayn,Vex,Jinx,Nasus,Karthus,Tristana,Katarina,Twitch,UTILITY,,[],,,,,,,FALSE
0,Illaoi,Hecarim,Yasuo,Jinx,Lissandra,Aatrox,Kayn,Taliyah,Tristana,Leona,TOP,,[],,,,,,,TRUE
1,Hecarim,Illaoi,Yasuo,Jinx,Lissandra,Aatrox,Kayn,Taliyah,Tristana,Leona,JUNGLE,,[],,,,,,,TRUE
2,Yasuo,Illaoi,Hecarim,Jinx,Lissandra,Aatrox,Kayn,Taliyah,Tristana,Leona,MIDDLE,,[],,,,,,,TRUE
3,Jinx,Illaoi,Hecarim,Yasuo,Lissandra,Aatrox,Kayn,Taliyah,Tristana,Leona,BOTTOM,,[],,,,,,,TRUE
4,Lissandra,Illaoi,Hecarim,Yasuo,Jinx,Aatrox,Kayn,Taliyah,Tristana,Leona,UTILITY,,[],,,,,,,TRUE
0,Tryndamere,LeeSin,Sett,Zeri,Zyra,Pantheon,Hecarim,Lissandra,MissFortune,Sona,TOP,,[],,,,,,,FALSE
1,LeeSin,Tryndamere,Sett,Zeri,Zyra,Pantheon,Hecarim,Lissandra,MissFortune,Sona,JUNGLE,,[],,,,,,,FALSE
2,Sett,Tryndamere,LeeSin,Zeri,Zyra,Pantheon,Hecarim,Lissandra,MissFortune,Sona,MIDDLE,,[],,,,,,,FALSE
3,Zeri,Tryndamere,LeeSin,Sett,Zyra,Pantheon,Hecarim,Lissandra,MissFortune,Sona,BOTTOM,,[],,,,,,,FALSE
4,Zyra,Tryndamere,LeeSin,Sett,Zeri,Pantheon,Hecarim,Lissandra,MissFortune,Sona,UTILITY,,[],,,,,,,FALSE
0,Sett,Gragas,Lissandra,Aphelios,Nautilus,Fiora,Vi,AurelionSol,Samira,Alistar,TOP,,[],,,,,,,FALSE
1,Gragas,Sett,Lissandra,Aphelios,Nautilus,Fiora,Vi,AurelionSol,Samira,Alistar,JUNGLE,,[],,,,,,,FALSE
2,Lissandra,Sett,Gragas,Aphelios,Nautilus,Fiora,Vi,AurelionSol,Samira,Alistar,MIDDLE,,[],,,,,,,FALSE
3,Aphelios,Sett,Gragas,Lissandra,Nautilus,Fiora,Vi,AurelionSol,Samira,Alistar,BOTTOM,,[],,,,,,,FALSE
4,Nautilus,Sett,Gragas,Lissandra,Aphelios,Fiora,Vi,AurelionSol,Samira,Alistar,UTILITY,,[],,,,,,,FALSE
0,KSante,Vi,Akali,Jinx,Lulu,Malphite,Graves,Viktor,Varus,Thresh,TOP,,[],,,,,,,FALSE
1,Vi,KSante,Akali,Jinx,Lulu,Malphite,Graves,Viktor,Varus,Thresh,JUNGLE,,[],,,,,,,FALSE
2,Akali,KSante,Vi,Jinx,Lulu,Malphite,Graves,Viktor,Varus,Thresh,MIDDLE,,[],,,,,,,FALSE
3,Jinx,KSante,Vi,Akali,Lulu,Malphite,Graves,Viktor,Varus,Thresh,BOTTOM,,[],,,,,,,FALSE
4,Lulu,KSante,Vi,Akali,Jinx,Malphite,Graves,Viktor,Varus,Thresh,UTILITY,,[],,,,,,,FALSE
0,Irelia,Gragas,Ryze,Xayah,Thresh,Jayce,Talon,Galio,Ashe,Blitzcrank,TOP,,[],,,,,,,FALSE
1,Gragas,Irelia,Ryze,Xayah,Thresh,Jayce,Talon,Galio,Ashe,Blitzcrank,JUNGLE,,[],,,,,,,FALSE
2,Ryze,Irelia,Gragas,Xayah,Thresh,Jayce,Talon,Galio,Ashe,Blitzcrank,MIDDLE,,[],,,,,,,FALSE
3,Xayah,Irelia,Gragas,Ryze,Thresh,Jayce,Talon,Galio,Ashe,Blitzcrank,BOTTOM,,[],,,,,,,FALSE
4,Thresh,Irelia,Gragas,Ryze,Xayah,Jayce,Talon,Galio,Ashe,Blitzcrank,UTILITY,,[],,,,,,,FALSE
0,Renekton,Vi,Ahri,Jinx,Lulu,Jayce,Nidalee,KSante,Xayah,Nautilus,TOP,,[],,,,,,,FALSE
1,Vi,Renekton,Ahri,Jinx,Lulu,Jayce,Nidalee,KSante,Xayah,Nautilus,JUNGLE,,[],,,,,,,FALSE
2,Ahri,Renekton,Vi,Jinx,Lulu,Jayce,Nidalee,KSante,Xayah,Nautilus,MIDDLE,,[],,,,,,,FALSE
3,Jinx,Renekton,Vi,Ahri,Lulu,Jayce,Nidalee,KSante,Xayah,Nautilus,BOTTOM,,[],,,,,,,FALSE
4,Lulu,Renekton,Vi,Ahri,Jinx,Jayce,Nidalee,KSante,Xayah,Nautilus,UTILITY,,[],,,,,,,FALSE
0,Olaf,Vi,Viktor,Aphelios,Nautilus,Jayce,Kindred,Malphite,Jinx,Annie,TOP,,[],,,,,,,TRUE
1,Vi,Olaf,Viktor,Aphelios,Nautilus,Jayce,Kindred,Malphite,Jinx,Annie,JUNGLE,,[],,,,,,,TRUE
2,Viktor,Olaf,Vi,Aphelios,Nautilus,Jayce,Kindred,Malphite,Jinx,Annie,MIDDLE,,[],,,,,,,TRUE
3,Aphelios,Olaf,Vi,Viktor,Nautilus,Jayce,Kindred,Malphite,Jinx,Annie,BOTTOM,,[],,,,,,,TRUE
4,Nautilus,Olaf,Vi,Viktor,Aphelios,Jayce,Kindred,Malphite,Jinx,Annie,UTILITY,,[],,,,,,,TRUE
0,Sion,Rengar,Rumble,Kaisa,Thresh,KSante,Nocturne,Gragas,Jinx,Blitzcrank,TOP,,[],,,,,,,FALSE
1,Rengar,Sion,Rumble,Kaisa,Thresh,KSante,Nocturne,Gragas,Jinx,Blitzcrank,JUNGLE,,[],,,,,,,FALSE
2,Rumble,Sion,Rengar,Kaisa,Thresh,KSante,Nocturne,Gragas,Jinx,Blitzcrank,MIDDLE,,[],,,,,,,FALSE
3,Kaisa,Sion,Rengar,Rumble,Thresh,KSante,Nocturne,Gragas,Jinx,Blitzcrank,BOTTOM,,[],,,,,,,FALSE
4,Thresh,Sion,Rengar,Rumble,Kaisa,KSante,Nocturne,Gragas,Jinx,Blitzcrank,UTILITY,,[],,,,,,,FALSE
0,Poppy,Kindred,Karma,Lucian,Nami,Garen,XinZhao,Veigar,Aphelios,Thresh,TOP,,[],,,,,,,FALSE
1,Kindred,Poppy,Karma,Lucian,Nami,Garen,XinZhao,Veigar,Aphelios,Thresh,JUNGLE,,[],,,,,,,FALSE
2,Karma,Poppy,Kindred,Lucian,Nami,Garen,XinZhao,Veigar,Aphelios,Thresh,MIDDLE,,[],,,,,,,FALSE
3,Lucian,Poppy,Kindred,Karma,Nami,Garen,XinZhao,Veigar,Aphelios,Thresh,BOTTOM,,[],,,,,,,FALSE
4,Nami,Poppy,Kindred,Karma,Lucian,Garen,XinZhao,Veigar,Aphelios,Thresh,UTILITY,,[],,,,,,,FALSE
0,Kennen,Olaf,Vladimir,Jhin,Soraka,Akshan,Hecarim,Lux,Chogath,Senna,TOP,,[],,,,,,,TRUE
1,Olaf,Kennen,Vladimir,Jhin,Soraka,Akshan,Hecarim,Lux,Chogath,Senna,JUNGLE,,[],,,,,,,TRUE
2,Vladimir,Kennen,Olaf,Jhin,Soraka,Akshan,Hecarim,Lux,Chogath,Senna,MIDDLE,,[],,,,,,,TRUE
3,Jhin,Kennen,Olaf,Vladimir,Soraka,Akshan,Hecarim,Lux,Chogath,Senna,BOTTOM,,[],,,,,,,TRUE
4,Soraka,Kennen,Olaf,Vladimir,Jhin,Akshan,Hecarim,Lux,Chogath,Senna,UTILITY,,[],,,,,,,TRUE
0,Gwen,MonkeyKing,Akshan,Twitch,Thresh,Jax,Kayn,Lux,Jinx,Rell,TOP,,[],,,,,,,TRUE
1,MonkeyKing,Gwen,Akshan,Twitch,Thresh,Jax,Kayn,Lux,Jinx,Rell,JUNGLE,,[],,,,,,,TRUE
2,Akshan,Gwen,MonkeyKing,Twitch,Thresh,Jax,Kayn,Lux,Jinx,Rell,MIDDLE,,[],,,,,,,TRUE
3,Twitch,Gwen,MonkeyKing,Akshan,Thresh,Jax,Kayn,Lux,Jinx,Rell,BOTTOM,,[],,,,,,,TRUE
4,Thresh,Gwen,MonkeyKing,Akshan,Twitch,Jax,Kayn,Lux,Jinx,Rell,UTILITY,,[],,,,,,,TRUE
0,Kennen,Lillia,Yone,Xayah,Rakan,Jayce,JarvanIV,Annie,Zeri,Lulu,TOP,,[],,,,,,,FALSE
1,Lillia,Kennen,Yone,Xayah,Rakan,Jayce,JarvanIV,Annie,Zeri,Lulu,JUNGLE,,[],,,,,,,FALSE
2,Yone,Kennen,Lillia,Xayah,Rakan,Jayce,JarvanIV,Annie,Zeri,Lulu,MIDDLE,,[],,,,,,,FALSE
3,Xayah,Kennen,Lillia,Yone,Rakan,Jayce,JarvanIV,Annie,Zeri,Lulu,BOTTOM,,[],,,,,,,FALSE
4,Rakan,Kennen,Lillia,Yone,Xayah,Jayce,JarvanIV,Annie,Zeri,Lulu,UTILITY,,[],,,,,,,FALSE
0,Shen,MonkeyKing,Kassadin,Aphelios,Blitzcrank,Rakan,Evelynn,Diana,Kaisa,Soraka,TOP,,[],,,,,,,FALSE
1,MonkeyKing,Shen,Kassadin,Aphelios,Blitzcrank,Rakan,Evelynn,Diana,Kaisa,Soraka,JUNGLE,,[],,,,,,,FALSE
2,Kassadin,Shen,MonkeyKing,Aphelios,Blitzcrank,Rakan,Evelynn,Diana,Kaisa,Soraka,MIDDLE,,[],,,,,,,FALSE
3,Aphelios,Shen,MonkeyKing,Kassadin,Blitzcrank,Rakan,Evelynn,Diana,Kaisa,Soraka,BOTTOM,,[],,,,,,,FALSE
4,Blitzcrank,Shen,MonkeyKing,Kassadin,Aphelios,Rakan,Evelynn,Diana,Kaisa,Soraka,UTILITY,,[],,,,,,,FALSE
0,Singed,Belveth,Leblanc,Zeri,Blitzcrank,Malphite,Evelynn,Tristana,Twitch,Janna,TOP,,[],,,,,,,TRUE
1,Belveth,Singed,Leblanc,Zeri,Blitzcrank,Malphite,Evelynn,Tristana,Twitch,Janna,JUNGLE,,[],,,,,,,TRUE
2,Leblanc,Singed,Belveth,Zeri,Blitzcrank,Malphite,Evelynn,Tristana,Twitch,Janna,MIDDLE,,[],,,,,,,TRUE
3,Zeri,Singed,Belveth,Leblanc,Blitzcrank,Malphite,Evelynn,Tristana,Twitch,Janna,BOTTOM,,[],,,,,,,TRUE
4,Blitzcrank,Singed,Belveth,Leblanc,Zeri,Malphite,Evelynn,Tristana,Twitch,Janna,UTILITY,,[],,,,,,,TRUE
0,Kennen,Viego,Irelia,Kaisa,Nautilus,Malphite,Gragas,MonkeyKing,Xayah,Thresh,TOP,,[],,,,,,,TRUE
1,Viego,Kennen,Irelia,Kaisa,Nautilus,Malphite,Gragas,MonkeyKing,Xayah,Thresh,JUNGLE,,[],,,,,,,TRUE
2,Irelia,Kennen,Viego,Kaisa,Nautilus,Malphite,Gragas,MonkeyKing,Xayah,Thresh,MIDDLE,,[],,,,,,,TRUE
3,Kaisa,Kennen,Viego,Irelia,Nautilus,Malphite,Gragas,MonkeyKing,Xayah,Thresh,BOTTOM,,[],,,,,,,TRUE
4,Nautilus,Kennen,Viego,Irelia,Kaisa,Malphite,Gragas,MonkeyKing,Xayah,Thresh,UTILITY,,[],,,,,,,TRUE
0,Fiora,Shaco,Viktor,Jinx,Thresh,Jax,Graves,Cassiopeia,Ezreal,Blitzcrank,TOP,,[],,,,,,,TRUE
1,Shaco,Fiora,Viktor,Jinx,Thresh,Jax,Graves,Cassiopeia,Ezreal,Blitzcrank,JUNGLE,,[],,,,,,,TRUE
