,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
1,Graves,Heimerdinger,Yone,Xayah,Alistar,Malphite,Diana,Sylas,Zeri,Thresh,JUNGLE,MASTER,"['Graves', 'Nidalee', 'Ezreal']",145,133,0.521582734,TRUE,FALSE,FALSE,TRUE
2,Yone,Heimerdinger,Graves,Xayah,Alistar,Malphite,Diana,Sylas,Zeri,Thresh,MIDDLE,GOLD,"['Yasuo', 'Yone', 'Kassadin']",8,7,0.533333333,FALSE,FALSE,FALSE,TRUE
3,Xayah,Heimerdinger,Graves,Yone,Alistar,Malphite,Diana,Sylas,Zeri,Thresh,BOTTOM,MASTER,"['Aphelios', 'Lucian', 'Kaisa']",397,374,0.514915694,TRUE,FALSE,FALSE,TRUE
4,Alistar,Heimerdinger,Graves,Yone,Xayah,Malphite,Diana,Sylas,Zeri,Thresh,UTILITY,MASTER,"['Bard', 'Blitzcrank', 'Rakan']",287,284,0.50262697,FALSE,FALSE,FALSE,TRUE
0,Kled,MonkeyKing,Leblanc,Kaisa,Nautilus,Yone,Ekko,Akshan,Ezreal,Bard,TOP,MASTER,"['Kled', 'DrMundo', 'LeeSin']",43,30,0.589041096,FALSE,FALSE,FALSE,TRUE
1,MonkeyKing,Kled,Leblanc,Kaisa,Nautilus,Yone,Ekko,Akshan,Ezreal,Bard,JUNGLE,MASTER,"['LeeSin', 'Graves', 'Lucian']",98,91,0.518518519,FALSE,FALSE,TRUE,TRUE
2,Leblanc,Kled,MonkeyKing,Kaisa,Nautilus,Yone,Ekko,Akshan,Ezreal,Bard,MIDDLE,MASTER,"['Viktor', 'Leblanc', 'Thresh']",108,96,0.529411765,FALSE,FALSE,FALSE,TRUE
3,Kaisa,Kled,MonkeyKing,Leblanc,Nautilus,Yone,Ekko,Akshan,Ezreal,Bard,BOTTOM,MASTER,"['Riven', 'Jax', 'Jayce']",97,95,0.505208333,FALSE,FALSE,FALSE,TRUE
4,Nautilus,Kled,MonkeyKing,Leblanc,Kaisa,Yone,Ekko,Akshan,Ezreal,Bard,UTILITY,MASTER,"['Nautilus', 'Blitzcrank', 'Zed']",156,153,0.504854369,FALSE,TRUE,FALSE,TRUE
0,Cassiopeia,Viego,Riven,Xayah,Rakan,Illaoi,Belveth,AurelionSol,Vayne,Thresh,TOP,MASTER,"['Gangplank', 'Gragas', 'Camille']",271,267,0.503717472,TRUE,FALSE,FALSE,TRUE
1,Viego,Cassiopeia,Riven,Xayah,Rakan,Illaoi,Belveth,AurelionSol,Vayne,Thresh,JUNGLE,MASTER,"['Viego', 'Kindred', 'Zac']",176,162,0.520710059,FALSE,FALSE,FALSE,TRUE
2,Riven,Cassiopeia,Viego,Xayah,Rakan,Illaoi,Belveth,AurelionSol,Vayne,Thresh,MIDDLE,DIAMOND,"['Riven', 'Sylas', 'Leblanc']",37,14,0.725490196,FALSE,FALSE,FALSE,TRUE
3,Xayah,Cassiopeia,Viego,Riven,Rakan,Illaoi,Belveth,AurelionSol,Vayne,Thresh,BOTTOM,MASTER,"['Jhin', 'Ezreal', 'Caitlyn']",200,195,0.506329114,FALSE,FALSE,FALSE,TRUE
4,Rakan,Cassiopeia,Viego,Riven,Xayah,Illaoi,Belveth,AurelionSol,Vayne,Thresh,UTILITY,MASTER,"['Bard', 'Blitzcrank', 'Rakan']",287,284,0.50262697,FALSE,FALSE,FALSE,TRUE
0,Gwen,MonkeyKing,Vladimir,Zeri,Milio,Shen,JarvanIV,Nidalee,Aphelios,Senna,TOP,MASTER,"['Fiora', 'Vayne', 'Gwen']",79,50,0.612403101,FALSE,TRUE,FALSE,TRUE
1,MonkeyKing,Gwen,Vladimir,Zeri,Milio,Shen,JarvanIV,Nidalee,Aphelios,Senna,JUNGLE,MASTER,"['LeeSin', 'Graves', 'Hecarim']",82,77,0.51572327,FALSE,FALSE,FALSE,TRUE
2,Vladimir,Gwen,MonkeyKing,Zeri,Milio,Shen,JarvanIV,Nidalee,Aphelios,Senna,MIDDLE,MASTER,"['Yasuo', 'Vladimir', 'Kassadin']",185,177,0.511049724,FALSE,FALSE,FALSE,TRUE
3,Zeri,Gwen,MonkeyKing,Vladimir,Milio,Shen,JarvanIV,Nidalee,Aphelios,Senna,BOTTOM,MASTER,"['Aphelios', 'Ezreal', 'Jinx']",142,129,0.52398524,TRUE,FALSE,FALSE,TRUE
4,Milio,Gwen,MonkeyKing,Vladimir,Zeri,Shen,JarvanIV,Nidalee,Aphelios,Senna,UTILITY,MASTER,"['Bard', 'Blitzcrank', 'Rakan']",287,284,0.50262697,FALSE,FALSE,FALSE,TRUE
0,Shen,Evelynn,Aatrox,Jinx,Karma,Camille,Viego,Karthus,Veigar,Lux,TOP,BRONZE,"['Shen', 'Mordekaiser', 'Jax']",33,43,0.434210526,FALSE,FALSE,FALSE,FALSE
1,Evelynn,Shen,Aatrox,Jinx,Karma,Camille,Viego,Karthus,Veigar,Lux,JUNGLE,,"['Evelynn', 'Ekko', 'Twitch']",,,,,,,FALSE
2,Aatrox,Shen,Evelynn,Jinx,Karma,Camille,Viego,Karthus,Veigar,Lux,MIDDLE,,"['Rakan', 'Blitzcrank', 'Soraka']",,,,,,,FALSE
3,Jinx,Shen,Evelynn,Aatrox,Karma,Camille,Viego,Karthus,Veigar,Lux,BOTTOM,PLATINUM,"['Kayn', 'Yasuo', 'Graves']",46,51,0.474226804,FALSE,FALSE,FALSE,FALSE
4,Karma,Shen,Evelynn,Aatrox,Jinx,Camille,Viego,Karthus,Veigar,Lux,UTILITY,SILVER,"['Lux', 'Soraka', 'Nami']",62,82,0.430555556,FALSE,FALSE,FALSE,FALSE
0,Volibear,Zac,Yone,Samira,Thresh,Vayne,Graves,Katarina,Xayah,Lux,TOP,SILVER,"['Yasuo', 'Nasus', 'Udyr']",3,9,0.25,FALSE,FALSE,FALSE,FALSE
1,Zac,Volibear,Yone,Samira,Thresh,Vayne,Graves,Katarina,Xayah,Lux,JUNGLE,GOLD,"['Amumu', 'Warwick', 'Olaf']",17,18,0.485714286,FALSE,FALSE,FALSE,FALSE
2,Yone,Volibear,Zac,Samira,Thresh,Vayne,Graves,Katarina,Xayah,Lux,MIDDLE,PLATINUM,"['Syndra', 'Yasuo', 'Gnar']",34,33,0.507462687,FALSE,FALSE,FALSE,FALSE
3,Samira,Volibear,Zac,Yone,Thresh,Vayne,Graves,Katarina,Xayah,Lux,BOTTOM,,"['Nasus', 'Chogath', 'Yasuo']",,,,,,,FALSE
4,Thresh,Volibear,Zac,Yone,Samira,Vayne,Graves,Katarina,Xayah,Lux,UTILITY,SILVER,"['Thresh', 'Elise', 'Lulu']",44,51,0.463157895,FALSE,FALSE,FALSE,FALSE
0,Zeri,Milio,Olaf,LeeSin,Lux,Zed,Cassiopeia,Anivia,Xayah,Trundle,BOTTOM,MASTER,"['Xayah', 'Riven', 'Kaisa']",313,273,0.534129693,FALSE,FALSE,TRUE,FALSE
1,Milio,Zeri,Olaf,LeeSin,Lux,Zed,Cassiopeia,Anivia,Xayah,Trundle,UTILITY,GOLD,"['Leona', 'Lulu', 'Yuumi']",85,77,0.524691358,FALSE,FALSE,TRUE,FALSE
2,Olaf,Zeri,Milio,LeeSin,Lux,Zed,Cassiopeia,Anivia,Xayah,Trundle,TOP,GOLD,"['Ahri', 'Velkoz', 'Viktor']",62,46,0.574074074,FALSE,FALSE,FALSE,FALSE
3,LeeSin,Zeri,Milio,Olaf,Lux,Zed,Cassiopeia,Anivia,Xayah,Trundle,JUNGLE,GOLD,"['Kaisa', 'Vayne', 'Twitch']",65,50,0.565217391,FALSE,FALSE,FALSE,FALSE
4,Lux,Zeri,Milio,Olaf,LeeSin,Zed,Cassiopeia,Anivia,Xayah,Trundle,MIDDLE,SILVER,"['Lux', 'Thresh', 'Mordekaiser']",48,59,0.448598131,FALSE,FALSE,FALSE,FALSE
0,Jhin,Malzahar,Ahri,Hecarim,Thresh,MasterYi,Yasuo,Ekko,Jhin,Yuumi,BOTTOM,MASTER,"['Xayah', 'Riven', 'Kaisa']",313,273,0.534129693,FALSE,FALSE,TRUE,TRUE
1,Malzahar,Jhin,Ahri,Hecarim,Thresh,MasterYi,Yasuo,Ekko,Jhin,Yuumi,TOP,GOLD,"['Leona', 'Lulu', 'Yuumi']",85,77,0.524691358,FALSE,FALSE,TRUE,TRUE
2,Ahri,Jhin,Malzahar,Hecarim,Thresh,MasterYi,Yasuo,Ekko,Jhin,Yuumi,MIDDLE,GOLD,"['Ahri', 'Velkoz', 'Viktor']",62,46,0.574074074,FALSE,FALSE,FALSE,TRUE
3,Hecarim,Jhin,Malzahar,Ahri,Thresh,MasterYi,Yasuo,Ekko,Jhin,Yuumi,JUNGLE,GOLD,"['Kaisa', 'Vayne', 'Twitch']",65,50,0.565217391,FALSE,FALSE,FALSE,TRUE
4,Thresh,Jhin,Malzahar,Ahri,Hecarim,MasterYi,Yasuo,Ekko,Jhin,Yuumi,UTILITY,SILVER,"['Lux', 'Thresh', 'Mordekaiser']",48,59,0.448598131,FALSE,FALSE,FALSE,TRUE
0,Varus,Heimerdinger,Ziggs,Hecarim,Vayne,Ekko,Velkoz,Caitlyn,Zac,Karma,,BRONZE,"['Shaco', 'Pantheon', 'Galio']",41,39,0.5125,FALSE,FALSE,FALSE,TRUE
1,Heimerdinger,Varus,Ziggs,Hecarim,Vayne,Ekko,Velkoz,Caitlyn,Zac,Karma,,MASTER,"['Xayah', 'Riven', 'Kaisa']",313,273,0.534129693,FALSE,FALSE,TRUE,TRUE
2,Ziggs,Varus,Heimerdinger,Hecarim,Vayne,Ekko,Velkoz,Caitlyn,Zac,Karma,,GOLD,"['Leona', 'Lulu', 'Yuumi']",85,77,0.524691358,FALSE,FALSE,TRUE,TRUE
3,Hecarim,Varus,Heimerdinger,Ziggs,Vayne,Ekko,Velkoz,Caitlyn,Zac,Karma,,GOLD,"['Kaisa', 'Vayne', 'Twitch']",65,50,0.565217391,FALSE,FALSE,FALSE,TRUE
4,Vayne,Varus,Heimerdinger,Ziggs,Hecarim,Ekko,Velkoz,Caitlyn,Zac,Karma,,SILVER,"['Lux', 'Thresh', 'Mordekaiser']",48,59,0.448598131,FALSE,FALSE,FALSE,TRUE
0,Karma,Fizz,Riven,Xayah,Vayne,MasterYi,Corki,Ashe,Darius,Leblanc,,,"['Mordekaiser', 'Swain', 'Yuumi']",,,,,,,TRUE
1,Fizz,Karma,Riven,Xayah,Vayne,MasterYi,Corki,Ashe,Darius,Leblanc,,,"['MissFortune', 'Lulu', 'Lux']",,,,,,,TRUE
2,Riven,Karma,Fizz,Xayah,Vayne,MasterYi,Corki,Ashe,Darius,Leblanc,,PLATINUM,"['Blitzcrank', 'Alistar', 'Thresh']",38,56,0.404255319,FALSE,FALSE,FALSE,TRUE
3,Xayah,Karma,Fizz,Riven,Vayne,MasterYi,Corki,Ashe,Darius,Leblanc,,,"['Brand', 'Lulu', 'Lux']",,,,,,,TRUE
4,Vayne,Karma,Fizz,Riven,Xayah,MasterYi,Corki,Ashe,Darius,Leblanc,,,"['Yone', 'Ezreal', 'Tristana']",,,,,,,TRUE
0,Yorick,Viego,Viktor,MissFortune,Milio,Ornn,LeeSin,Azir,Zeri,Thresh,TOP,,"['Xerath', 'Yorick', 'Darius']",,,,,,,FALSE
1,Viego,Yorick,Viktor,MissFortune,Milio,Ornn,LeeSin,Azir,Zeri,Thresh,JUNGLE,GOLD,"['Shaco', 'Fizz', 'LeeSin']",5,7,0.416666667,FALSE,FALSE,FALSE,FALSE
2,Viktor,Yorick,Viego,MissFortune,Milio,Ornn,LeeSin,Azir,Zeri,Thresh,MIDDLE,GOLD,"['Vayne', 'Leblanc', 'Lux']",21,14,0.6,FALSE,FALSE,FALSE,FALSE
3,MissFortune,Yorick,Viego,Viktor,Milio,Ornn,LeeSin,Azir,Zeri,Thresh,BOTTOM,BRONZE,"['Zeri', 'Leona', 'Morgana']",24,24,0.5,FALSE,FALSE,FALSE,FALSE
4,Milio,Yorick,Viego,Viktor,MissFortune,Ornn,LeeSin,Azir,Zeri,Thresh,UTILITY,SILVER,"['Illaoi', 'Sylas', 'Darius']",53,43,0.552083333,FALSE,FALSE,FALSE,FALSE
0,Ornn,LeeSin,Swain,Zeri,Thresh,Gwen,Evelynn,Yone,Draven,Nidalee,TOP,GOLD,"['Leona', 'Lulu', 'Yuumi']",85,77,0.524691358,FALSE,FALSE,TRUE,TRUE
1,LeeSin,Ornn,Swain,Zeri,Thresh,Gwen,Evelynn,Yone,Draven,Nidalee,JUNGLE,GOLD,"['Kaisa', 'Vayne', 'Twitch']",65,50,0.565217391,FALSE,FALSE,FALSE,TRUE
2,Swain,Ornn,LeeSin,Zeri,Thresh,Gwen,Evelynn,Yone,Draven,Nidalee,MIDDLE,,"['MissFortune', 'Sona', 'Nami']",,,,,,,TRUE
3,Zeri,Ornn,LeeSin,Swain,Thresh,Gwen,Evelynn,Yone,Draven,Nidalee,BOTTOM,MASTER,"['Xayah', 'Riven', 'Kaisa']",313,273,0.534129693,FALSE,FALSE,TRUE,TRUE
4,Thresh,Ornn,LeeSin,Swain,Zeri,Gwen,Evelynn,Yone,Draven,Nidalee,UTILITY,SILVER,"['Lux', 'Thresh', 'Mordekaiser']",48,59,0.448598131,FALSE,FALSE,FALSE,TRUE
0,Sion,MonkeyKing,Milio,Samira,Yuumi,Akshan,LeeSin,Malphite,Ziggs,Thresh,TOP,BRONZE,"['Soraka', 'Thresh', 'Rammus']",2,5,0.285714286,FALSE,FALSE,FALSE,TRUE
1,MonkeyKing,Sion,Milio,Samira,Yuumi,Akshan,LeeSin,Malphite,Ziggs,Thresh,JUNGLE,,"['MonkeyKing', 'XinZhao', 'Kayn']",,,,,,,TRUE
2,Milio,Sion,MonkeyKing,Samira,Yuumi,Akshan,LeeSin,Malphite,Ziggs,Thresh,MIDDLE,,"['Annie', 'Lux', 'Gangplank']",,,,,,,TRUE
3,Samira,Sion,MonkeyKing,Milio,Yuumi,Akshan,LeeSin,Malphite,Ziggs,Thresh,BOTTOM,BRONZE,"['Twitch', 'Volibear', 'Darius']",2,5,0.285714286,FALSE,FALSE,FALSE,TRUE
4,Yuumi,Sion,MonkeyKing,Milio,Samira,Akshan,LeeSin,Malphite,Ziggs,Thresh,UTILITY,,"['Morgana', 'Sona', 'Nami']",,,,,,,TRUE
0,Fiora,Sylas,Taliyah,MissFortune,Thresh,Aatrox,JarvanIV,Veigar,Caitlyn,Milio,TOP,,"['Fiora', 'Poppy', 'Shaco']",,,,,,,TRUE
1,Sylas,Fiora,Taliyah,MissFortune,Thresh,Aatrox,JarvanIV,Veigar,Caitlyn,Milio,JUNGLE,GOLD,"['Leona', 'Lulu', 'Yuumi']",85,77,0.524691358,FALSE,FALSE,TRUE,TRUE
2,Taliyah,Fiora,Sylas,MissFortune,Thresh,Aatrox,JarvanIV,Veigar,Caitlyn,Milio,MIDDLE,GOLD,"['Kaisa', 'Vayne', 'Twitch']",65,50,0.565217391,FALSE,FALSE,FALSE,TRUE
3,MissFortune,Fiora,Sylas,Taliyah,Thresh,Aatrox,JarvanIV,Veigar,Caitlyn,Milio,BOTTOM,MASTER,"['Xayah', 'Riven', 'Kaisa']",313,273,0.534129693,FALSE,FALSE,TRUE,TRUE
4,Thresh,Fiora,Sylas,Taliyah,MissFortune,Aatrox,JarvanIV,Veigar,Caitlyn,Milio,UTILITY,SILVER,"['Lux', 'Thresh', 'Mordekaiser']",48,59,0.448598131,FALSE,FALSE,FALSE,TRUE
0,KSante,Evelynn,Ahri,Xayah,Milio,Riven,Gragas,Varus,Zeri,Thresh,TOP,,"['Sett', 'Garen', 'Mordekaiser']",,,,,,,TRUE
1,Evelynn,KSante,Ahri,Xayah,Milio,Riven,Gragas,Varus,Zeri,Thresh,JUNGLE,BRONZE,"['Vayne', 'Akali', 'Katarina']",14,14,0.5,FALSE,FALSE,FALSE,TRUE
2,Ahri,KSante,Evelynn,Xayah,Milio,Riven,Gragas,Varus,Zeri,Thresh,MIDDLE,,"['Jinx', 'Thresh', 'MissFortune']",,,,,,,TRUE
3,Xayah,KSante,Evelynn,Ahri,Milio,Riven,Gragas,Varus,Zeri,Thresh,BOTTOM,GOLD,"['Fizz', 'Zed', 'Graves']",102,86,0.542553191,FALSE,FALSE,FALSE,TRUE
4,Milio,KSante,Evelynn,Ahri,Xayah,Riven,Gragas,Varus,Zeri,Thresh,UTILITY,GOLD,"['Seraphine', 'Pantheon', 'Senna']",70,79,0.469798658,FALSE,FALSE,FALSE,TRUE
0,Nasus,MasterYi,Soraka,Caitlyn,Milio,Singed,Viego,Zed,Zeri,Lux,TOP,GOLD,"['Nami', 'Senna', 'Morgana']",36,34,0.514285714,FALSE,FALSE,FALSE,FALSE
1,MasterYi,Nasus,Soraka,Caitlyn,Milio,Singed,Viego,Zed,Zeri,Lux,JUNGLE,SILVER,"['Shaco', 'Lux', 'Morgana']",175,182,0.490196078,FALSE,FALSE,FALSE,FALSE
2,Soraka,Nasus,MasterYi,Caitlyn,Milio,Singed,Viego,Zed,Zeri,Lux,MIDDLE,SILVER,"['Sona', 'Ahri', 'Warwick']",65,53,0.550847458,FALSE,FALSE,FALSE,FALSE
3,Caitlyn,Nasus,MasterYi,Soraka,Milio,Singed,Viego,Zed,Zeri,Lux,BOTTOM,SILVER,"['Nocturne', 'Thresh', 'Draven']",4,7,0.363636364,FALSE,TRUE,FALSE,FALSE
4,Milio,Nasus,MasterYi,Soraka,Caitlyn,Singed,Viego,Zed,Zeri,Lux,UTILITY,,"['Yasuo', 'Qiyana', 'Draven']",,,,,,,FALSE
0,Camille,Nidalee,Katarina,Caitlyn,Milio,Darius,Nunu,Yasuo,Zeri,Pyke,TOP,,"['Anivia', 'Kled', 'Khazix']",,,,,,,FALSE
1,Nidalee,Camille,Katarina,Caitlyn,Milio,Darius,Nunu,Yasuo,Zeri,Pyke,JUNGLE,GOLD,"['Thresh', 'Fizz', 'Ezreal']",12,14,0.461538462,FALSE,FALSE,FALSE,FALSE
2,Katarina,Camille,Nidalee,Caitlyn,Milio,Darius,Nunu,Yasuo,Zeri,Pyke,MIDDLE,,"['Qiyana', 'Samira', 'Zoe']",,,,,,,FALSE
3,Caitlyn,Camille,Nidalee,Katarina,Milio,Darius,Nunu,Yasuo,Zeri,Pyke,BOTTOM,SILVER,"['XinZhao', 'Yasuo', 'Draven']",10,11,0.476190476,FALSE,TRUE,FALSE,FALSE
4,Milio,Camille,Nidalee,Katarina,Caitlyn,Darius,Nunu,Yasuo,Zeri,Pyke,UTILITY,,"['Ahri', 'Soraka', 'Nami']",,,,,,,FALSE
0,Shaco,Graves,Zoe,Xayah,Pyke,Aatrox,Udyr,Katarina,Sivir,Zyra,TOP,MASTER,"['Shaco', 'Camille', 'Gragas']",53,45,0.540816327,FALSE,TRUE,FALSE,TRUE
1,Graves,Shaco,Zoe,Xayah,Pyke,Aatrox,Udyr,Katarina,Sivir,Zyra,JUNGLE,DIAMOND,"['Talon', 'Shaco', 'LeeSin']",35,25,0.583333333,FALSE,FALSE,TRUE,TRUE
2,Zoe,Shaco,Graves,Xayah,Pyke,Aatrox,Udyr,Katarina,Sivir,Zyra,MIDDLE,DIAMOND,"['Zoe', 'Lux', 'Veigar']",60,33,0.64516129,FALSE,TRUE,FALSE,TRUE
3,Xayah,Shaco,Graves,Zoe,Pyke,Aatrox,Udyr,Katarina,Sivir,Zyra,BOTTOM,MASTER,"['Xayah', 'Riven', 'Kaisa']",313,273,0.534129693,FALSE,FALSE,TRUE,TRUE
4,Pyke,Shaco,Graves,Zoe,Xayah,Aatrox,Udyr,Katarina,Sivir,Zyra,UTILITY,GOLD,"['Pyke', 'Blitzcrank', 'Thresh']",14,7,0.666666667,FALSE,FALSE,FALSE,TRUE
0,Gwen,Nunu,Zed,Ashe,Nautilus,Kennen,Rengar,Irelia,Aphelios,Fiddlesticks,TOP,MASTER,"['Tryndamere', 'Irelia', 'Sett']",262,252,0.509727626,TRUE,FALSE,FALSE,TRUE
1,Nunu,Gwen,Zed,Ashe,Nautilus,Kennen,Rengar,Irelia,Aphelios,Fiddlesticks,JUNGLE,PLATINUM,"['Nunu', 'Nocturne', 'Teemo']",7,6,0.538461538,FALSE,FALSE,FALSE,TRUE
2,Zed,Gwen,Nunu,Ashe,Nautilus,Kennen,Rengar,Irelia,Aphelios,Fiddlesticks,MIDDLE,DIAMOND,"['Zed', 'Riven', 'Ezreal']",52,72,0.419354839,FALSE,FALSE,FALSE,TRUE
3,Ashe,Gwen,Nunu,Zed,Nautilus,Kennen,Rengar,Irelia,Aphelios,Fiddlesticks,BOTTOM,MASTER,"['Xayah', 'Riven', 'Kaisa']",313,273,0.534129693,FALSE,FALSE,TRUE,TRUE
4,Nautilus,Gwen,Nunu,Zed,Ashe,Kennen,Rengar,Irelia,Aphelios,Fiddlesticks,UTILITY,MASTER,"['Renata', 'Yuumi', 'Amumu']",238,211,0.530066815,FALSE,TRUE,TRUE,TRUE
0,Fiora,Karthus,Vi,Varus,Ashe,Tryndamere,Twitch,Qiyana,Seraphine,Karma,TOP,PLATINUM,"['Fiora', 'Draven', 'Rengar']",5,7,0.416666667,FALSE,FALSE,FALSE,FALSE
1,Karthus,Fiora,Vi,Varus,Ashe,Tryndamere,Twitch,Qiyana,Seraphine,Karma,JUNGLE,GRANDMASTER,"['Zed', 'Akali', 'Lissandra']",321,285,0.52970297,FALSE,TRUE,TRUE,FALSE
2,Vi,Fiora,Karthus,Varus,Ashe,Tryndamere,Twitch,Qiyana,Seraphine,Karma,MIDDLE,MASTER,"['Riven', 'Volibear', 'Irelia']",123,126,0.493975904,TRUE,FALSE,FALSE,FALSE
3,Varus,Fiora,Karthus,Vi,Ashe,Tryndamere,Twitch,Qiyana,Seraphine,Karma,BOTTOM,MASTER,"['Kaisa', 'Ezreal', 'Jinx']",52,46,0.530612245,FALSE,FALSE,FALSE,FALSE
4,Ashe,Fiora,Karthus,Vi,Varus,Tryndamere,Twitch,Qiyana,Seraphine,Karma,UTILITY,PLATINUM,"['Ahri', 'LeeSin', 'Lucian']",14,8,0.636363636,FALSE,FALSE,FALSE,FALSE
0,Volibear,Chogath,Rumble,Xayah,Senna,Mordekaiser,Karthus,Vladimir,Jinx,Rakan,TOP,,"['Darius', 'Garen', 'Sett']",,,,,,,TRUE
1,Chogath,Volibear,Rumble,Xayah,Senna,Mordekaiser,Karthus,Vladimir,Jinx,Rakan,JUNGLE,BRONZE,"['Amumu', 'Lux', 'Brand']",23,17,0.575,FALSE,FALSE,FALSE,TRUE
2,Rumble,Volibear,Chogath,Xayah,Senna,Mordekaiser,Karthus,Vladimir,Jinx,Rakan,MIDDLE,SILVER,"['Rumble', 'Karma', 'Brand']",27,24,0.529411765,FALSE,FALSE,FALSE,TRUE
3,Xayah,Volibear,Chogath,Rumble,Senna,Mordekaiser,Karthus,Vladimir,Jinx,Rakan,BOTTOM,SILVER,"['Ezreal', 'Xayah', 'Lux']",31,27,0.534482759,FALSE,FALSE,FALSE,TRUE
4,Senna,Volibear,Chogath,Rumble,Xayah,Mordekaiser,Karthus,Vladimir,Jinx,Rakan,UTILITY,PLATINUM,"['Mordekaiser', 'Sona', 'Graves']",9,7,0.5625,FALSE,FALSE,FALSE,TRUE
0,Gragas,Nunu,Brand,Vayne,Lulu,Malphite,JarvanIV,Akali,Annie,Shaco,TOP,SILVER,"['Gragas', 'Xerath', 'Viktor']",98,93,0.513089005,FALSE,FALSE,FALSE,TRUE
1,Nunu,Gragas,Brand,Vayne,Lulu,Malphite,JarvanIV,Akali,Annie,Shaco,JUNGLE,PLATINUM,"['Gangplank', 'Ezreal', 'Graves']",118,105,0.529147982,TRUE,FALSE,FALSE,TRUE
2,Brand,Gragas,Nunu,Vayne,Lulu,Malphite,JarvanIV,Akali,Annie,Shaco,MIDDLE,SILVER,"['Jhin', 'Twitch', 'Brand']",12,17,0.413793103,FALSE,FALSE,FALSE,TRUE
3,Vayne,Gragas,Nunu,Brand,Lulu,Malphite,JarvanIV,Akali,Annie,Shaco,BOTTOM,PLATINUM,"['Rengar', 'Lucian', 'Aphelios']",206,191,0.518891688,FALSE,FALSE,TRUE,TRUE
4,Lulu,Gragas,Nunu,Brand,Vayne,Malphite,JarvanIV,Akali,Annie,Shaco,UTILITY,PLATINUM,"['Shaco', 'Taliyah', 'MissFortune']",104,88,0.541666667,FALSE,FALSE,TRUE,TRUE
0,Olaf,JarvanIV,Ahri,Vayne,Thresh,Nilah,Shyvana,Irelia,Camille,Taric,TOP,GOLD,"['Ahri', 'Velkoz', 'Viktor']",62,46,0.574074074,FALSE,FALSE,FALSE,TRUE
1,JarvanIV,Olaf,Ahri,Vayne,Thresh,Nilah,Shyvana,Irelia,Camille,Taric,JUNGLE,GOLD,"['Leona', 'Lulu', 'Yuumi']",85,77,0.524691358,FALSE,FALSE,TRUE,TRUE
2,Ahri,Olaf,JarvanIV,Vayne,Thresh,Nilah,Shyvana,Irelia,Camille,Taric,MIDDLE,MASTER,"['Xayah', 'Riven', 'Kaisa']",313,273,0.534129693,FALSE,FALSE,TRUE,TRUE
3,Vayne,Olaf,JarvanIV,Ahri,Thresh,Nilah,Shyvana,Irelia,Camille,Taric,BOTTOM,GOLD,"['Kaisa', 'Vayne', 'Twitch']",65,50,0.565217391,FALSE,FALSE,FALSE,TRUE
4,Thresh,Olaf,JarvanIV,Ahri,Vayne,Nilah,Shyvana,Irelia,Camille,Taric,UTILITY,SILVER,"['Lux', 'Thresh', 'Mordekaiser']",48,59,0.448598131,FALSE,FALSE,FALSE,TRUE
0,Shen,Diana,Xerath,Pyke,Kaisa,Olaf,Seraphine,Lux,Senna,Vi,TOP,GOLD,"['Lucian', 'Ashe', 'Caitlyn']",73,75,0.493243243,FALSE,FALSE,FALSE,TRUE
1,Diana,Shen,Xerath,Pyke,Kaisa,Olaf,Seraphine,Lux,Senna,Vi,JUNGLE,GOLD,"['Gangplank', 'Jhin', 'Renekton']",39,32,0.549295775,FALSE,FALSE,FALSE,TRUE
2,Xerath,Shen,Diana,Pyke,Kaisa,Olaf,Seraphine,Lux,Senna,Vi,MIDDLE,GOLD,"['Zyra', 'Chogath', 'Xerath']",68,53,0.561983471,FALSE,FALSE,FALSE,TRUE
3,Pyke,Shen,Diana,Xerath,Kaisa,Olaf,Seraphine,Lux,Senna,Vi,UTILITY,,"['Diana', 'Viego', 'Brand']",,,,,,,TRUE
4,Kaisa,Shen,Diana,Xerath,Pyke,Olaf,Seraphine,Lux,Senna,Vi,BOTTOM,GOLD,"['Bard', 'LeeSin', 'Thresh']",32,29,0.524590164,FALSE,TRUE,FALSE,TRUE
0,Fiddlesticks,Qiyana,Galio,Zoe,Corki,Anivia,Poppy,Pyke,LeeSin,Irelia,JUNGLE,GOLD,"['Leblanc', 'MasterYi', 'Katarina']",57,35,0.619565217,FALSE,FALSE,FALSE,FALSE
1,Qiyana,Fiddlesticks,Galio,Zoe,Corki,Anivia,Poppy,Pyke,LeeSin,Irelia,MIDDLE,PLATINUM,"['Gragas', 'LeeSin', 'Rengar']",96,97,0.497409326,FALSE,FALSE,FALSE,FALSE
2,Galio,Fiddlesticks,Qiyana,Zoe,Corki,Anivia,Poppy,Pyke,LeeSin,Irelia,TOP,PLATINUM,"['Zed', 'Riven', 'Yasuo']",20,9,0.689655172,FALSE,FALSE,FALSE,FALSE
3,Zoe,Fiddlesticks,Qiyana,Galio,Corki,Anivia,Poppy,Pyke,LeeSin,Irelia,UTILITY,SILVER,"['Zoe', 'Lux', 'Yasuo']",13,6,0.684210526,FALSE,FALSE,TRUE,FALSE
